date,Otherdeed,isPartial
2022-06-09 07:00:00,0,False
2022-06-09 08:00:00,41,False
2022-06-09 09:00:00,25,False
2022-06-09 10:00:00,0,False
2022-06-09 11:00:00,0,False
2022-06-09 12:00:00,24,False
2022-06-09 13:00:00,0,False
2022-06-09 14:00:00,26,False
2022-06-09 15:00:00,0,False
2022-06-09 16:00:00,27,False
2022-06-09 17:00:00,18,False
2022-06-09 18:00:00,22,False
2022-06-09 19:00:00,0,False
2022-06-09 20:00:00,0,False
2022-06-09 21:00:00,0,False
2022-06-09 22:00:00,0,False
2022-06-09 23:00:00,0,False
2022-06-10 00:00:00,43,False
2022-06-10 01:00:00,0,False
2022-06-10 02:00:00,0,False
2022-06-10 03:00:00,0,False
2022-06-10 04:00:00,0,False
2022-06-10 05:00:00,0,False
2022-06-10 06:00:00,0,False
2022-06-10 07:00:00,0,False
2022-06-10 08:00:00,62,False
2022-06-10 09:00:00,0,False
2022-06-10 10:00:00,0,False
2022-06-10 11:00:00,0,False
2022-06-10 12:00:00,0,False
2022-06-10 13:00:00,0,False
2022-06-10 14:00:00,32,False
2022-06-10 15:00:00,32,False
2022-06-10 16:00:00,28,False
2022-06-10 17:00:00,0,False
2022-06-10 18:00:00,0,False
2022-06-10 19:00:00,0,False
2022-06-10 20:00:00,0,False
2022-06-10 21:00:00,0,False
2022-06-10 22:00:00,0,False
2022-06-10 23:00:00,0,False
2022-06-11 00:00:00,0,False
2022-06-11 01:00:00,0,False
2022-06-11 02:00:00,0,False
2022-06-11 03:00:00,56,False
2022-06-11 04:00:00,0,False
2022-06-11 05:00:00,0,False
2022-06-11 06:00:00,0,False
2022-06-11 07:00:00,0,False
2022-06-11 08:00:00,0,False
2022-06-11 09:00:00,65,False
2022-06-11 10:00:00,0,False
2022-06-11 11:00:00,0,False
2022-06-11 12:00:00,0,False
2022-06-11 13:00:00,0,False
2022-06-11 14:00:00,0,False
2022-06-11 15:00:00,0,False
2022-06-11 16:00:00,0,False
2022-06-11 17:00:00,0,False
2022-06-11 18:00:00,41,False
2022-06-11 19:00:00,31,False
2022-06-11 20:00:00,0,False
2022-06-11 21:00:00,0,False
2022-06-11 22:00:00,0,False
2022-06-11 23:00:00,0,False
2022-06-12 00:00:00,0,False
2022-07-17 00:00:00,48,False
2022-07-17 01:00:00,0,False
2022-07-17 02:00:00,0,False
2022-07-17 03:00:00,0,False
2022-07-17 04:00:00,0,False
2022-07-17 05:00:00,32,False
2022-07-17 06:00:00,0,False
2022-07-17 07:00:00,0,False
2022-07-17 08:00:00,0,False
2022-07-17 09:00:00,0,False
2022-07-17 10:00:00,0,False
2022-07-17 11:00:00,0,False
2022-07-17 12:00:00,33,False
2022-07-17 13:00:00,27,False
2022-07-17 14:00:00,0,False
2022-07-17 15:00:00,0,False
2022-07-17 16:00:00,42,False
2022-07-17 17:00:00,0,False
2022-07-17 18:00:00,0,False
2022-07-17 19:00:00,0,False
2022-07-17 20:00:00,0,False
2022-07-17 21:00:00,0,False
2022-07-17 22:00:00,0,False
2022-07-17 23:00:00,0,False
2022-07-18 00:00:00,0,False
2022-07-18 01:00:00,0,False
2022-07-18 02:00:00,0,False
2022-07-18 03:00:00,51,False
2022-07-18 04:00:00,0,False
2022-07-18 05:00:00,0,False
2022-07-18 06:00:00,0,False
2022-07-18 07:00:00,0,False
2022-07-18 08:00:00,0,False
2022-07-18 09:00:00,0,False
2022-07-18 10:00:00,21,False
2022-07-18 11:00:00,0,False
2022-07-18 12:00:00,0,False
2022-07-18 13:00:00,0,False
2022-07-18 14:00:00,0,False
2022-07-18 15:00:00,0,False
2022-07-18 16:00:00,0,False
2022-07-18 17:00:00,34,False
2022-07-18 18:00:00,17,False
2022-07-18 19:00:00,0,False
2022-07-18 20:00:00,0,False
2022-07-18 21:00:00,0,False
2022-07-18 22:00:00,100,False
2022-07-18 23:00:00,0,False
2022-07-19 00:00:00,0,False
2022-07-19 01:00:00,71,False
2022-07-19 02:00:00,0,False
2022-07-19 03:00:00,0,False
2022-07-19 04:00:00,0,False
2022-07-19 05:00:00,0,False
2022-07-19 06:00:00,0,False
2022-07-19 07:00:00,0,False
2022-07-19 08:00:00,0,False
2022-07-19 09:00:00,0,False
2022-07-19 10:00:00,0,False
2022-07-19 11:00:00,0,False
2022-07-19 12:00:00,0,False
2022-07-19 13:00:00,0,False
2022-07-19 14:00:00,0,False
2022-07-19 15:00:00,0,False
2022-07-19 16:00:00,0,False
2022-07-19 17:00:00,19,False
2022-07-19 18:00:00,0,False
2022-07-19 19:00:00,0,False
2022-07-19 20:00:00,0,False
2022-07-19 21:00:00,0,False
2022-07-19 22:00:00,49,False
2022-07-19 23:00:00,0,False
2022-07-20 00:00:00,0,False
2022-07-20 01:00:00,31,False
2022-07-20 02:00:00,37,False
2022-07-20 03:00:00,0,False
2022-07-20 04:00:00,0,False
2022-07-20 05:00:00,0,False
2022-07-20 06:00:00,0,False
2022-07-20 07:00:00,0,False
2022-07-20 08:00:00,0,False
2022-07-20 09:00:00,0,False
2022-07-20 10:00:00,0,False
2022-07-20 11:00:00,0,False
2022-07-20 12:00:00,0,False
2022-07-20 13:00:00,0,False
2022-07-20 14:00:00,0,False
2022-07-20 15:00:00,0,False
2022-07-20 16:00:00,0,False
2022-07-20 17:00:00,0,False
2022-07-20 18:00:00,27,False
2022-07-20 19:00:00,0,False
2022-07-20 20:00:00,0,False
2022-07-20 21:00:00,84,False
2022-07-20 22:00:00,0,False
2022-07-20 23:00:00,0,False
2022-07-21 00:00:00,0,False
2022-07-21 01:00:00,0,False
2022-07-21 02:00:00,0,False
2022-07-21 03:00:00,0,False
2022-07-21 04:00:00,0,False
2022-07-21 05:00:00,56,False
2022-07-21 06:00:00,0,False
2022-07-21 07:00:00,0,False
2022-07-21 08:00:00,0,False
2022-07-21 09:00:00,0,False
2022-07-21 10:00:00,0,False
2022-07-21 11:00:00,0,False
2022-07-21 12:00:00,0,False
2022-07-21 13:00:00,0,False
2022-07-21 14:00:00,0,False
2022-07-21 15:00:00,25,False
2022-07-21 16:00:00,0,False
2022-07-21 17:00:00,16,False
2022-07-21 18:00:00,0,False
2022-07-21 19:00:00,0,False
2022-07-21 20:00:00,0,False
2022-07-21 21:00:00,0,False
2022-07-21 22:00:00,0,False
2022-07-21 23:00:00,0,False
2022-07-22 00:00:00,0,False
2022-07-22 01:00:00,25,False
2022-07-22 02:00:00,0,False
2022-07-22 03:00:00,0,False
2022-07-22 04:00:00,0,False
2022-07-22 05:00:00,0,False
2022-07-22 06:00:00,0,False
2022-07-22 07:00:00,0,False
2022-07-22 08:00:00,0,False
2022-07-22 09:00:00,0,False
2022-07-22 10:00:00,0,False
2022-07-22 11:00:00,0,False
2022-07-22 12:00:00,0,False
2022-07-22 13:00:00,0,False
2022-07-22 14:00:00,0,False
2022-07-22 15:00:00,0,False
2022-07-22 16:00:00,0,False
2022-07-22 17:00:00,0,False
2022-07-22 18:00:00,0,False
2022-07-22 19:00:00,0,False
2022-07-22 20:00:00,0,False
2022-07-22 21:00:00,0,False
2022-07-22 22:00:00,0,False
2022-07-22 23:00:00,0,False
2022-07-23 00:00:00,0,False
2022-07-23 01:00:00,0,False
2022-07-23 02:00:00,0,False
2022-07-23 03:00:00,0,False
2022-07-23 04:00:00,66,False
2022-07-23 05:00:00,0,False
2022-07-23 06:00:00,0,False
2022-07-23 07:00:00,32,False
2022-07-23 08:00:00,0,False
2022-07-23 09:00:00,0,False
2022-07-23 10:00:00,0,False
2022-07-23 11:00:00,0,False
2022-07-23 12:00:00,50,False
2022-07-23 13:00:00,0,False
2022-07-23 14:00:00,0,False
2022-07-23 15:00:00,0,False
2022-07-23 16:00:00,0,False
2022-07-23 17:00:00,0,False
2022-07-23 18:00:00,0,False
2022-07-23 19:00:00,0,False
2022-07-23 20:00:00,0,False
2022-07-23 21:00:00,28,False
2022-07-23 22:00:00,0,False
2022-07-23 23:00:00,0,False
2022-07-24 00:00:00,0,False
2022-07-31 00:00:00,0,False
2022-07-31 01:00:00,0,False
2022-07-31 02:00:00,0,False
2022-07-31 03:00:00,0,False
2022-07-31 04:00:00,0,False
2022-07-31 05:00:00,0,False
2022-07-31 06:00:00,0,False
2022-07-31 07:00:00,0,False
2022-07-31 08:00:00,0,False
2022-07-31 09:00:00,0,False
2022-07-31 10:00:00,0,False
2022-07-31 11:00:00,0,False
2022-07-31 12:00:00,0,False
2022-07-31 13:00:00,0,False
2022-07-31 14:00:00,0,False
2022-07-31 15:00:00,0,False
2022-07-31 16:00:00,0,False
2022-07-31 17:00:00,0,False
2022-07-31 18:00:00,0,False
2022-07-31 19:00:00,0,False
2022-07-31 20:00:00,0,False
2022-07-31 21:00:00,0,False
2022-07-31 22:00:00,0,False
2022-07-31 23:00:00,0,False
2022-08-01 00:00:00,100,False
2022-08-01 01:00:00,75,False
2022-08-01 02:00:00,34,False
2022-08-01 03:00:00,0,False
2022-08-01 04:00:00,0,False
2022-08-01 05:00:00,0,False
2022-08-01 06:00:00,0,False
2022-08-01 07:00:00,0,False
2022-08-01 08:00:00,0,False
2022-08-01 09:00:00,66,False
2022-08-01 10:00:00,0,False
2022-08-01 11:00:00,0,False
2022-08-01 12:00:00,0,False
2022-08-01 13:00:00,0,False
2022-08-01 14:00:00,0,False
2022-08-01 15:00:00,0,False
2022-08-01 16:00:00,0,False
2022-08-01 17:00:00,0,False
2022-08-01 18:00:00,0,False
2022-08-01 19:00:00,36,False
2022-08-01 20:00:00,32,False
2022-08-01 21:00:00,0,False
2022-08-01 22:00:00,0,False
2022-08-01 23:00:00,42,False
2022-08-02 00:00:00,0,False
2022-08-02 01:00:00,50,False
2022-08-02 02:00:00,0,False
2022-08-02 03:00:00,0,False
2022-08-02 04:00:00,0,False
2022-08-02 05:00:00,0,False
2022-08-02 06:00:00,0,False
2022-08-02 07:00:00,0,False
2022-08-02 08:00:00,0,False
2022-08-02 09:00:00,0,False
2022-08-02 10:00:00,36,False
2022-08-02 11:00:00,0,False
2022-08-02 12:00:00,43,False
2022-08-02 13:00:00,0,False
2022-08-02 14:00:00,0,False
2022-08-02 15:00:00,0,False
2022-08-02 16:00:00,0,False
2022-08-02 17:00:00,0,False
2022-08-02 18:00:00,0,False
2022-08-02 19:00:00,0,False
2022-08-02 20:00:00,0,False
2022-08-02 21:00:00,0,False
2022-08-02 22:00:00,0,False
2022-08-02 23:00:00,35,False
2022-08-03 00:00:00,0,False
2022-08-03 01:00:00,0,False
2022-08-03 02:00:00,0,False
2022-08-03 03:00:00,0,False
2022-08-03 04:00:00,0,False
2022-08-03 05:00:00,0,False
2022-08-03 06:00:00,0,False
2022-08-03 07:00:00,0,False
2022-08-03 08:00:00,0,False
2022-08-03 09:00:00,30,False
2022-08-03 10:00:00,0,False
2022-08-03 11:00:00,0,False
2022-08-03 12:00:00,32,False
2022-08-03 13:00:00,0,False
2022-08-03 14:00:00,0,False
2022-08-03 15:00:00,0,False
2022-08-03 16:00:00,35,False
2022-08-03 17:00:00,0,False
2022-08-03 18:00:00,23,False
2022-08-03 19:00:00,0,False
2022-08-03 20:00:00,30,False
2022-08-03 21:00:00,0,False
2022-08-03 22:00:00,0,False
2022-08-03 23:00:00,0,False
2022-08-04 00:00:00,0,False
2022-08-04 01:00:00,57,False
2022-08-04 02:00:00,0,False
2022-08-04 03:00:00,0,False
2022-08-04 04:00:00,0,False
2022-08-04 05:00:00,0,False
2022-08-04 06:00:00,0,False
2022-08-04 07:00:00,0,False
2022-08-04 08:00:00,0,False
2022-08-04 09:00:00,0,False
2022-08-04 10:00:00,0,False
2022-08-04 11:00:00,0,False
2022-08-04 12:00:00,0,False
2022-08-04 13:00:00,0,False
2022-08-04 14:00:00,31,False
2022-08-04 15:00:00,0,False
2022-08-04 16:00:00,0,False
2022-08-04 17:00:00,64,False
2022-08-04 18:00:00,0,False
2022-08-04 19:00:00,0,False
2022-08-04 20:00:00,0,False
2022-08-04 21:00:00,0,False
2022-08-04 22:00:00,0,False
2022-08-04 23:00:00,38,False
2022-08-05 00:00:00,0,False
2022-08-05 01:00:00,0,False
2022-08-05 02:00:00,0,False
2022-08-05 03:00:00,0,False
2022-08-05 04:00:00,0,False
2022-08-05 05:00:00,0,False
2022-08-05 06:00:00,0,False
2022-08-05 07:00:00,0,False
2022-08-05 08:00:00,46,False
2022-08-05 09:00:00,0,False
2022-08-05 10:00:00,0,False
2022-08-05 11:00:00,0,False
2022-08-05 12:00:00,0,False
2022-08-05 13:00:00,0,False
2022-08-05 14:00:00,0,False
2022-08-05 15:00:00,0,False
2022-08-05 16:00:00,0,False
2022-08-05 17:00:00,0,False
2022-08-05 18:00:00,80,False
2022-08-05 19:00:00,0,False
2022-08-05 20:00:00,0,False
2022-08-05 21:00:00,0,False
2022-08-05 22:00:00,0,False
2022-08-05 23:00:00,0,False
2022-08-06 00:00:00,0,False
2022-08-06 01:00:00,50,False
2022-08-06 02:00:00,0,False
2022-08-06 03:00:00,35,False
2022-08-06 04:00:00,42,False
2022-08-06 05:00:00,0,False
2022-08-06 06:00:00,0,False
2022-08-06 07:00:00,35,False
2022-08-06 08:00:00,0,False
2022-08-06 09:00:00,47,False
2022-08-06 10:00:00,34,False
2022-08-06 11:00:00,0,False
2022-08-06 12:00:00,22,False
2022-08-06 13:00:00,0,False
2022-08-06 14:00:00,0,False
2022-08-06 15:00:00,0,False
2022-08-06 16:00:00,0,False
2022-08-06 17:00:00,0,False
2022-08-06 18:00:00,46,False
2022-08-06 19:00:00,0,False
2022-08-06 20:00:00,54,False
2022-08-06 21:00:00,0,False
2022-08-06 22:00:00,0,False
2022-08-06 23:00:00,0,False
2022-08-07 00:00:00,0,False
2022-09-04 00:00:00,88,False
2022-09-04 01:00:00,0,False
2022-09-04 02:00:00,0,False
2022-09-04 03:00:00,0,False
2022-09-04 04:00:00,0,False
2022-09-04 05:00:00,0,False
2022-09-04 06:00:00,0,False
2022-09-04 07:00:00,0,False
2022-09-04 08:00:00,0,False
2022-09-04 09:00:00,0,False
2022-09-04 10:00:00,0,False
2022-09-04 11:00:00,0,False
2022-09-04 12:00:00,0,False
2022-09-04 13:00:00,0,False
2022-09-04 14:00:00,0,False
2022-09-04 15:00:00,26,False
2022-09-04 16:00:00,27,False
2022-09-04 17:00:00,32,False
2022-09-04 18:00:00,34,False
2022-09-04 19:00:00,0,False
2022-09-04 20:00:00,0,False
2022-09-04 21:00:00,0,False
2022-09-04 22:00:00,0,False
2022-09-04 23:00:00,0,False
2022-09-05 00:00:00,0,False
2022-09-05 01:00:00,0,False
2022-09-05 02:00:00,45,False
2022-09-05 03:00:00,0,False
2022-09-05 04:00:00,52,False
2022-09-05 05:00:00,33,False
2022-09-05 06:00:00,0,False
2022-09-05 07:00:00,0,False
2022-09-05 08:00:00,0,False
2022-09-05 09:00:00,0,False
2022-09-05 10:00:00,0,False
2022-09-05 11:00:00,0,False
2022-09-05 12:00:00,0,False
2022-09-05 13:00:00,0,False
2022-09-05 14:00:00,24,False
2022-09-05 15:00:00,0,False
2022-09-05 16:00:00,0,False
2022-09-05 17:00:00,0,False
2022-09-05 18:00:00,0,False
2022-09-05 19:00:00,27,False
2022-09-05 20:00:00,0,False
2022-09-05 21:00:00,33,False
2022-09-05 22:00:00,0,False
2022-09-05 23:00:00,0,False
2022-09-06 00:00:00,43,False
2022-09-06 01:00:00,0,False
2022-09-06 02:00:00,65,False
2022-09-06 03:00:00,0,False
2022-09-06 04:00:00,0,False
2022-09-06 05:00:00,0,False
2022-09-06 06:00:00,0,False
2022-09-06 07:00:00,0,False
2022-09-06 08:00:00,0,False
2022-09-06 09:00:00,0,False
2022-09-06 10:00:00,0,False
2022-09-06 11:00:00,0,False
2022-09-06 12:00:00,0,False
2022-09-06 13:00:00,0,False
2022-09-06 14:00:00,0,False
2022-09-06 15:00:00,0,False
2022-09-06 16:00:00,0,False
2022-09-06 17:00:00,0,False
2022-09-06 18:00:00,0,False
2022-09-06 19:00:00,0,False
2022-09-06 20:00:00,0,False
2022-09-06 21:00:00,0,False
2022-09-06 22:00:00,0,False
2022-09-06 23:00:00,73,False
2022-09-07 00:00:00,0,False
2022-09-07 01:00:00,0,False
2022-09-07 02:00:00,42,False
2022-09-07 03:00:00,69,False
2022-09-07 04:00:00,36,False
2022-09-07 05:00:00,100,False
2022-09-07 06:00:00,0,False
2022-09-07 07:00:00,0,False
2022-09-07 08:00:00,0,False
2022-09-07 09:00:00,48,False
2022-09-07 10:00:00,0,False
2022-09-07 11:00:00,0,False
2022-09-07 12:00:00,0,False
2022-09-07 13:00:00,0,False
2022-09-07 14:00:00,0,False
2022-09-07 15:00:00,0,False
2022-09-07 16:00:00,0,False
2022-09-07 17:00:00,0,False
2022-09-07 18:00:00,72,False
2022-09-07 19:00:00,0,False
2022-09-07 20:00:00,0,False
2022-09-07 21:00:00,0,False
2022-09-07 22:00:00,0,False
2022-09-07 23:00:00,0,False
2022-09-08 00:00:00,0,False
2022-09-08 01:00:00,0,False
2022-09-08 02:00:00,36,False
2022-09-08 03:00:00,0,False
2022-09-08 04:00:00,0,False
2022-09-08 05:00:00,0,False
2022-09-08 06:00:00,0,False
2022-09-08 07:00:00,0,False
2022-09-08 08:00:00,0,False
2022-09-08 09:00:00,0,False
2022-09-08 10:00:00,0,False
2022-09-08 11:00:00,0,False
2022-09-08 12:00:00,0,False
2022-09-08 13:00:00,48,False
2022-09-08 14:00:00,0,False
2022-09-08 15:00:00,0,False
2022-09-08 16:00:00,60,False
2022-09-08 17:00:00,0,False
2022-09-08 18:00:00,0,False
2022-09-08 19:00:00,0,False
2022-09-08 20:00:00,0,False
2022-09-08 21:00:00,0,False
2022-09-08 22:00:00,0,False
2022-09-08 23:00:00,0,False
2022-09-09 00:00:00,0,False
2022-09-09 01:00:00,0,False
2022-09-09 02:00:00,46,False
2022-09-09 03:00:00,35,False
2022-09-09 04:00:00,0,False
2022-09-09 05:00:00,0,False
2022-09-09 06:00:00,0,False
2022-09-09 07:00:00,0,False
2022-09-09 08:00:00,0,False
2022-09-09 09:00:00,0,False
2022-09-09 10:00:00,0,False
2022-09-09 11:00:00,0,False
2022-09-09 12:00:00,0,False
2022-09-09 13:00:00,0,False
2022-09-09 14:00:00,0,False
2022-09-09 15:00:00,0,False
2022-09-09 16:00:00,0,False
2022-09-09 17:00:00,0,False
2022-09-09 18:00:00,0,False
2022-09-09 19:00:00,0,False
2022-09-09 20:00:00,0,False
2022-09-09 21:00:00,0,False
2022-09-09 22:00:00,0,False
2022-09-09 23:00:00,0,False
2022-09-10 00:00:00,0,False
2022-09-10 01:00:00,0,False
2022-09-10 02:00:00,0,False
2022-09-10 03:00:00,0,False
2022-09-10 04:00:00,0,False
2022-09-10 05:00:00,0,False
2022-09-10 06:00:00,0,False
2022-09-10 07:00:00,0,False
2022-09-10 08:00:00,0,False
2022-09-10 09:00:00,0,False
2022-09-10 10:00:00,0,False
2022-09-10 11:00:00,0,False
2022-09-10 12:00:00,0,False
2022-09-10 13:00:00,0,False
2022-09-10 14:00:00,0,False
2022-09-10 15:00:00,0,False
2022-09-10 16:00:00,0,False
2022-09-10 17:00:00,0,False
2022-09-10 18:00:00,0,False
2022-09-10 19:00:00,0,False
2022-09-10 20:00:00,0,False
2022-09-10 21:00:00,0,False
2022-09-10 22:00:00,0,False
2022-09-10 23:00:00,80,False
2022-09-11 00:00:00,0,False
2022-10-02 00:00:00,0,False
2022-10-02 01:00:00,0,False
2022-10-02 02:00:00,0,False
2022-10-02 03:00:00,0,False
2022-10-02 04:00:00,0,False
2022-10-02 05:00:00,0,False
2022-10-02 06:00:00,31,False
2022-10-02 07:00:00,0,False
2022-10-02 08:00:00,0,False
2022-10-02 09:00:00,0,False
2022-10-02 10:00:00,0,False
2022-10-02 11:00:00,20,False
2022-10-02 12:00:00,0,False
2022-10-02 13:00:00,0,False
2022-10-02 14:00:00,0,False
2022-10-02 15:00:00,0,False
2022-10-02 16:00:00,0,False
2022-10-02 17:00:00,0,False
2022-10-02 18:00:00,0,False
2022-10-02 19:00:00,0,False
2022-10-02 20:00:00,18,False
2022-10-02 21:00:00,0,False
2022-10-02 22:00:00,0,False
2022-10-02 23:00:00,0,False
2022-10-03 00:00:00,0,False
2022-10-03 01:00:00,0,False
2022-10-03 02:00:00,0,False
2022-10-03 03:00:00,0,False
2022-10-03 04:00:00,0,False
2022-10-03 05:00:00,0,False
2022-10-03 06:00:00,0,False
2022-10-03 07:00:00,30,False
2022-10-03 08:00:00,33,False
2022-10-03 09:00:00,0,False
2022-10-03 10:00:00,0,False
2022-10-03 11:00:00,16,False
2022-10-03 12:00:00,0,False
2022-10-03 13:00:00,0,False
2022-10-03 14:00:00,0,False
2022-10-03 15:00:00,0,False
